10.0,1317.63636364,1250.0,0.15625,32.0,63.0,0.0,3.19722222222
54.0,948.145454545,200.0,0.0115015974441,22257.0,4694.0,0.0,898.395833333
45.0,1125.26086957,664.0,0.0374376039933,84.0,1201.0,0.0,42.8808333333
19.0,772.85,2125.0,0.0612903225806,136.0,309.0,0.0,14.8722222222
37.0,1943.86842105,404.0,0.193717277487,86.0,190.0,0.0,9.25388888889
11.0,5532.25,13.0,0.0909090909091,211.0,120.0,0.0,11.0652777778
35.0,61854.9722222,24.0,0.0123456790123,62.0,2834.0,0.0,96.5372222222
18.0,1876.0,73.0,0.124137931034,167.0,144.0,0.0,10.4205555556
603.0,10456.87,63.0,0.142082940622,69544.0,4243.0,0.0,2049.66694444
12.0,2350.46153846,271.0,0.0693641618497,8.0,172.0,0.0,5.01694444444
45.0,2039.04347826,1527.0,0.00343695104254,8191.0,13092.0,0.0,591.213611111
10.0,1317.63636364,1250.0,0.15625,51.0,63.0,0.0,3.19722222222
54.0,948.145454545,200.0,0.0115015974441,27647.0,4694.0,0.0,898.395833333
45.0,1125.26086957,664.0,0.0374376039933,341.0,1201.0,0.0,42.8808333333
19.0,772.85,2125.0,0.0612903225806,226.0,309.0,0.0,14.8722222222
39.0,1889.475,1712.0,0.117117117117,0.0,332.0,0.0,9.25388888889
11.0,5532.25,13.0,0.0909090909091,277.0,120.0,0.0,11.0652777778
35.0,61854.9722222,24.0,0.0123456790123,641.0,2834.0,0.0,96.5372222222
18.0,1876.0,73.0,0.124137931034,230.0,144.0,0.0,10.4205555556
603.0,10456.87,63.0,0.142082940622,81842.0,4243.0,0.0,2049.66694444
13.0,2222.71428571,833.0,0.0670103092784,17.0,193.0,0.0,5.01694444444
47.0,2284.83333333,15876.0,0.00194737932463,696.0,24134.0,0.0,591.213611111
10.0,1317.63636364,1250.0,0.15625,71.0,63.0,0.0,3.19722222222
54.0,948.145454545,200.0,0.0115015974441,33037.0,4694.0,0.0,898.395833333
46.0,1106.44680851,241.0,0.0263459335624,55.0,1745.0,0.0,42.8808333333
19.0,772.85,2125.0,0.0612903225806,315.0,309.0,0.0,14.8722222222
40.0,1847.3902439,212.0,0.109589041096,23.0,364.0,0.0,9.25388888889
11.0,5532.25,13.0,0.0909090909091,344.0,120.0,0.0,11.0652777778
35.0,61854.9722222,24.0,0.0123456790123,1220.0,2834.0,0.0,96.5372222222
18.0,1876.0,73.0,0.124137931034,292.0,144.0,0.0,10.4205555556
603.0,10456.87,63.0,0.142082940622,94140.0,4243.0,0.0,2049.66694444
13.0,2222.71428571,833.0,0.0670103092784,47.0,193.0,0.0,5.01694444444
47.0,2284.83333333,15876.0,0.00194737932463,4243.0,24134.0,0.0,591.213611111
11.0,1218.33333333,126.0,0.0774647887324,12.0,141.0,0.0,3.19722222222
54.0,948.145454545,200.0,0.0115015974441,38428.0,4694.0,0.0,898.395833333
46.0,1106.44680851,241.0,0.0263459335624,312.0,1745.0,0.0,42.8808333333
19.0,772.85,2125.0,0.0612903225806,404.0,309.0,0.0,14.8722222222
42.0,1765.13953488,158.0,0.0956719817768,5.0,438.0,0.0,9.25388888889
11.0,5532.25,13.0,0.0909090909091,410.0,120.0,0.0,11.0652777778
35.0,61854.9722222,24.0,0.0123456790123,1799.0,2834.0,0.0,96.5372222222
18.0,1876.0,73.0,0.124137931034,355.0,144.0,0.0,10.4205555556
603.0,10456.87,63.0,0.142082940622,106438.0,4243.0,0.0,2049.66694444
13.0,2222.71428571,833.0,0.0670103092784,77.0,193.0,0.0,5.01694444444
48.0,2249.89795918,573.0,0.0016576875259,2970.0,28955.0,0.0,591.213611111
11.0,1218.33333333,126.0,0.0774647887324,31.0,141.0,0.0,3.19722222222
54.0,948.145454545,200.0,0.0115015974441,43818.0,4694.0,0.0,898.395833333
46.0,1106.44680851,241.0,0.0263459335624,570.0,1745.0,0.0,42.8808333333
19.0,772.85,2125.0,0.0612903225806,493.0,309.0,0.0,14.8722222222
42.0,1765.13953488,158.0,0.0956719817768,61.0,438.0,0.0,9.25388888889
11.0,5532.25,13.0,0.0909090909091,477.0,120.0,0.0,11.0652777778
35.0,61854.9722222,24.0,0.0123456790123,2378.0,2834.0,0.0,96.5372222222
18.0,1876.0,73.0,0.124137931034,417.0,144.0,0.0,10.4205555556
